Id x y vx vy fx fy
38 72.2661 43.8668 -0.00494523 0.00404075 -3.57291e-06 8.15986e-06
39 9.41291 1.37789 0.00394578 0.00601103 1.23833e-06 2.80226e-06
40 7.84955 31.226 0.0114775 -0.00139292 1.08367e-06 1.60059e-06
41 80.1397 36.2769 -0.0124652 0.000101181 -7.92986e-06 1.5346e-05
42 41.6675 86.9268 0.00184749 -0.00652404 7.39298e-07 6.01008e-07
43 80.2257 67.5249 -0.00413228 0.0153974 -1.13846e-05 1.00693e-05
44 59.7381 78.0304 -0.0082118 -0.000342834 -1.57739e-06 2.67174e-06
45 88.302 54.9222 -0.00187025 -0.00108602 -1.57909e-05 1.62369e-05
46 65.5716 92.0885 -0.00648345 0.0100976 -3.54095e-06 4.36576e-07
47 93.935 7.24364 -0.0103008 0.0043459 -4.64471e-05 9.23739e-05
48 34.8431 6.33395 -0.00529793 -0.00181382 1.02116e-06 5.77884e-06
49 91.2679 14.8494 8.75092e-05 0.0102568 -3.19019e-05 6.16529e-05
50 2.65798 12.694 -0.0112958 -0.00215755 1.1652e-06 1.98655e-06
51 66.6509 68.6348 -0.0139262 0.00719932 -3.35237e-06 5.20306e-06
52 5.35937 12.9828 -0.00751133 0.00140156 1.1808e-06 2.1265e-06
53 7.76515 8.1155 0.0062942 -0.000332999 1.21248e-06 2.44561e-06
54 60.3326 55.1214 0.00593057 0.000404389 -1.30034e-06 5.04935e-06
55 99.6154 77.4124 -0.0168294 0.00406525 -7.30238e-05 2.45287e-05
56 47.5016 69.1151 0.00078891 0.00397233 2.70877e-07 2.3813e-06
57 97.6505 3.26792 0.00934657 0.00799954 -6.93523e-05 0.000132925
58 83.2074 17.3404 -0.00517822 0.00833427 -1.54614e-05 3.60345e-05
59 97.7722 18.7731 0.000331606 -0.00634703 -4.99084e-05 7.91013e-05
60 78.3595 87.3082 0.00186417 -0.00544778 -1.23262e-05 2.92848e-06
61 93.4013 19.0833 0.00699992 0.00865132 -3.44844e-05 5.99532e-05
62 45.311 90.8558 -0.00090358 -0.0110054 4.9416e-07 3.06491e-07
63 50.6596 48.2157 -0.000933535 0.0202017 -2.74595e-08 3.79547e-06
64 85.7874 41.0473 -0.00130956 0.000354529 -1.04469e-05 1.55915e-05
65 4.13677 30.8604 -0.00165161 0.00509847 1.07258e-06 1.46536e-06
66 30.8446 89.9161 -0.000201652 -0.017923 1.14452e-06 2.38008e-07
67 35.7794 84.3711 0.0181072 0.00351202 9.99946e-07 6.59573e-07
68 68.0869 17.2416 0.00348991 -0.0142788 -3.99299e-06 1.72521e-05
69 85.4485 36.4089 -0.00254069 0.00116446 -1.16651e-05 1.91182e-05
70 20.4611 43.7999 -0.00648045 -0.00142271 9.57352e-07 1.60805e-06
71 43.0144 65.4673 -0.00672852 0.0035499 5.77458e-07 2.25012e-06
72 84.8662 71.8043 0.00886327 0.0127099 -1.81654e-05 1.16571e-05
73 99.7677 89.1206 -0.0066259 0.000727795 -8.91338e-05 8.73919e-06
74 13.1173 5.67485 0.00415966 -0.00706926 1.24164e-06 2.9461e-06
75 66.8067 65.6674 -0.00829452 0.00890927 -3.26952e-06 5.61525e-06
76 50.9666 99.2131 0.0119388 -0.0237106 -7.81099e-08 -6.42162e-07
77 20.8128 52.052 -0.00621884 0.0128031 1.03139e-06 1.4647e-06
78 53.6015 56.9188 -0.0123465 -0.00407688 -3.41198e-07 3.8624e-06
79 51.1471 45.2032 -0.0014015 0.00216448 -6.5824e-08 3.92194e-06
80 24.6668 13.3859 0.00842806 -0.00607918 1.17804e-06 3.6992e-06
81 28.7504 3.53042 0.0173081 0.0274527 1.17062e-06 4.90625e-06
82 64.0539 94.164 -0.0160258 0.0103013 -2.97277e-06 -4.24735e-08
83 84.6065 5.34982 0.0145455 0.00987684 -2.07816e-05 5.37264e-05
84 6.90246 41.6115 0.00453079 -0.00734955 9.98856e-07 1.20426e-06
85 37.384 65.5733 0.00102758 -0.00602929 8.44453e-07 1.85234e-06
86 26.3929 34.9092 -0.00885062 -0.00625524 9.89646e-07 2.44183e-06
87 47.8068 57.7591 -0.0092119 -0.0162508 2.16537e-07 3.10904e-06
88 93.4144 64.3639 -0.000705333 -0.0184651 -3.0524e-05 2.09729e-05
89 24.4281 26.3421 0.0086314 -0.00602741 1.08834e-06 2.84164e-06
90 46.4862 68.6046 -0.00292804 -0.00470676 3.53151e-07 2.33107e-06
91 48.1997 31.0226 -0.00790192 -0.0244952 1.83373e-07 5.42165e-06
92 38.6605 9.2389 -0.0122313 -0.0140718 8.67701e-07 6.3009e-06
93 79.0615 25.1052 0.00168123 0.00096639 -9.42453e-06 2.25873e-05
94 52.9546 74.0123 0.0159358 -0.00936168 -3.22826e-07 2.45323e-06
95 8.13162 16.6135 -0.00506213 0.00585008 1.178e-06 2.15948e-06
96 53.3298 58.5299 -0.00646273 -0.0190737 -3.16647e-07 3.73902e-06
97 49.7809 92.5728 0.013963 -0.0139331 6.42871e-08 1.6372e-07
98 13.084 25.1995 0.00301191 0.000191686 1.1387e-06 2.10249e-06
99 95.9949 16.1553 -0.0128216 -0.00161831 -4.61892e-05 7.87036e-05
100 50.3286 93.9679 -0.0104966 -0.00602553 0 0
