Id x y vx vy fx fy
47 94.0356 7.20482 -0.00983623 0.00342147 -4.65018e-05 9.25973e-05
48 34.8961 6.35237 -0.00530815 -0.00187155 1.02292e-06 5.77221e-06
49 91.2655 14.75 0.000405472 0.00964087 -3.17203e-05 6.15872e-05
50 2.77094 12.7157 -0.0113075 -0.00217742 1.1654e-06 1.98817e-06
51 66.79 68.5631 -0.0138927 0.00714719 -3.35851e-06 5.22879e-06
52 5.43451 12.9689 -0.00752314 0.0013803 1.18094e-06 2.12729e-06
53 7.7023 8.11895 0.00628209 -0.000357396 1.21179e-06 2.43624e-06
54 60.2732 55.1176 0.00594342 0.000354061 -1.26983e-06 5.02148e-06
55 99.7799 77.373 -0.0160984 0.0038191 -7.3253e-05 2.47238e-05
56 47.4937 69.0755 0.000786155 0.00394854 2.8027e-07 2.37886e-06
57 97.5537 3.19457 0.0100338 0.00667857 -6.81565e-05 0.000131385
58 83.2584 17.2589 -0.00502383 0.00797381 -1.54322e-05 3.6092e-05
59 97.7664 18.8404 0.000828122 -0.00713485 -4.94398e-05 7.85345e-05
60 78.3403 87.3628 0.00198667 -0.00547696 -1.21876e-05 2.9109e-06
61 93.3297 18.9998 0.00734275 0.00805348 -3.41146e-05 5.96687e-05
62 45.3201 90.9658 -0.000908557 -0.0110084 5.01796e-07 3.00507e-07
63 50.669 48.0139 -0.000933301 0.0201638 -1.93908e-08 3.78999e-06
64 85.8 41.0445 -0.00120538 0.000198744 -1.04001e-05 1.55807e-05
65 4.15333 30.8095 -0.00166233 0.00508382 1.07296e-06 1.46566e-06
66 30.8467 90.0952 -0.000213102 -0.0179253 1.14676e-06 2.3026e-07
67 35.5985 84.336 0.0180972 0.00350543 1.00927e-06 6.59378e-07
68 68.0518 17.3852 0.00352952 -0.0144505 -3.93246e-06 1.7107e-05
69 85.4733 36.3982 -0.00242432 0.000973392 -1.16215e-05 1.91139e-05
70 20.5259 43.8142 -0.00649002 -0.00143879 9.58059e-07 1.60855e-06
71 43.0817 65.4319 -0.0067343 0.0035274 5.79157e-07 2.25271e-06
72 84.7768 71.6778 0.00904305 0.0125937 -1.78102e-05 1.15907e-05
73 99.8295 89.1137 -0.00573706 0.000640008 -8.87106e-05 8.82573e-06
74 13.0758 5.74565 0.00414725 -0.00709864 1.24123e-06 2.93322e-06
75 66.8895 65.5787 -0.00826192 0.00885308 -3.25493e-06 5.62721e-06
76 50.8473 99.45 0.0119394 -0.0237041 -5.01834e-08 -6.57607e-07
77 20.8751 51.9241 -0.00622914 0.0127884 1.0299e-06 1.46702e-06
78 53.7249 56.9598 -0.0123431 -0.00411551 -3.43261e-07 3.86596e-06
79 51.1611 45.1818 -0.00140088 0.00212533 -5.82642e-08 3.91183e-06
80 24.5826 13.4468 0.00841628 -0.00611605 1.17976e-06 3.67749e-06
81 28.5775 3.25627 0.0172964 0.0274038 1.17597e-06 4.88401e-06
82 64.2139 94.061 -0.015996 0.0103015 -2.99238e-06 -7.14674e-09
83 84.4601 5.25377 0.0147511 0.00934291 -2.03578e-05 5.31128e-05
84 6.85722 41.685 0.00452081 -0.00736156 9.98428e-07 1.19929e-06
85 37.3738 65.6336 0.00101912 -0.00604777 8.48705e-07 1.84525e-06
86 26.4814 34.9718 -0.00886052 -0.00627964 9.89828e-07 2.44051e-06
87 47.8989 57.9217 -0.00921407 -0.0162819 2.17814e-07 3.10276e-06
88 93.4199 64.5495 -0.000400882 -0.0186741 -3.03958e-05 2.08444e-05
89 24.3419 26.4025 0.00862051 -0.00605573 1.09015e-06 2.8255e-06
90 46.5154 68.6517 -0.0029316 -0.00473003 3.59072e-07 2.3256e-06
91 48.2787 31.2677 -0.00790376 -0.0245493 1.85009e-07 5.38834e-06
92 38.7828 9.37987 -0.01224 -0.0141348 8.66601e-07 6.29629e-06
93 79.0443 25.0966 0.00177502 0.000741004 -9.34377e-06 2.25118e-05
94 52.7953 74.106 0.0159389 -0.00938606 -2.87418e-07 2.42442e-06
95 8.18228 16.5551 -0.0050739 0.00582849 1.17837e-06 2.16069e-06
96 53.3943 58.7207 -0.00645959 -0.019111 -3.12475e-07 3.72623e-06
97 49.6413 92.7121 0.0139623 -0.0139347 9.20837e-08 1.52957e-07
98 13.0539 25.1977 0.00300052 0.000170697 1.13901e-06 2.09736e-06
99 96.1208 16.1754 -0.0123593 -0.00240612 -4.63193e-05 7.89298e-05
100 50.4335 94.0281 -0.0104966 -0.00602553 0 0
